"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","price","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3204 Paseo De Fuentes, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,483""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3204 Paseo De Fuentes"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.65789,""longitude"":-117.06142},""url"":""https://www.zillow.com/homedetails/3204-Paseo-De-Fuentes-National-City-CA-91950/63660468_zpid/""}","https://www.zillow.com/homedetails/3204-Paseo-De-Fuentes-National-City-CA-91950/63660468_zpid/","3204 Paseo De Fuentes, National City, CA 91950","24/7 REALTY INC","$680,000","- Sold","3","bds","3","ba","1,483","sqft","Sold 12/10/2021","https://www.zillow.com/homedetails/3204-Paseo-De-Fuentes-National-City-CA-91950/63660468_zpid/","https://photos.zillowstatic.com/fp/fa7158c72180f72f0d66c7ec48681bfc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1420 Manchester St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,107""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1420 Manchester St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68665,""longitude"":-117.06608},""url"":""https://www.zillow.com/homedetails/1420-Manchester-St-National-City-CA-91950/17189474_zpid/""}","https://www.zillow.com/homedetails/1420-Manchester-St-National-City-CA-91950/17189474_zpid/","1420 Manchester St, National City, CA 91950","PROFESSIONAL REALTY SERVICES","$679,000","- Sold","3","bds","2","ba","1,107","sqft","Sold 12/03/2021","https://www.zillow.com/homedetails/1420-Manchester-St-National-City-CA-91950/17189474_zpid/","https://photos.zillowstatic.com/fp/9e64bc70a2d7551409999532ace80afe-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2415 E 13th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2415 E 13th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.67885,""longitude"":-117.08042},""url"":""https://www.zillow.com/homedetails/2415-E-13th-St-National-City-CA-91950/17097895_zpid/""}","https://www.zillow.com/homedetails/2415-E-13th-St-National-City-CA-91950/17097895_zpid/","2415 E 13th St, National City, CA 91950","CENTURY 21 AWARD","$675,000","- Sold","3","bds","2","ba","1,512","sqft","Sold 03/10/2022","https://www.zillow.com/homedetails/2415-E-13th-St-National-City-CA-91950/17097895_zpid/","https://photos.zillowstatic.com/fp/4ca872c615b027c8968e3007ae27ded3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2233 Grove St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,198""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2233 Grove St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.669376,""longitude"":-117.0801},""url"":""https://www.zillow.com/homedetails/2233-Grove-St-National-City-CA-91950/17099909_zpid/""}","https://www.zillow.com/homedetails/2233-Grove-St-National-City-CA-91950/17099909_zpid/","2233 Grove St, National City, CA 91950","KELLER WILLIAMS REALTY","$675,000","- Sold","3","bds","2","ba","1,198","sqft","Sold 07/06/2022","https://www.zillow.com/homedetails/2233-Grove-St-National-City-CA-91950/17099909_zpid/","https://photos.zillowstatic.com/fp/ae00211a734beef27915ddcce8822831-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2707 Virginia Dr, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2707 Virginia Dr"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.663174,""longitude"":-117.08701},""url"":""https://www.zillow.com/homedetails/2707-Virginia-Dr-National-City-CA-91950/17100377_zpid/""}","https://www.zillow.com/homedetails/2707-Virginia-Dr-National-City-CA-91950/17100377_zpid/","2707 Virginia Dr, National City, CA 91950","CENTURY HOMES","$675,000","- Sold","3","bds","2","ba","1,584","sqft","Sold 12/16/2020","https://www.zillow.com/homedetails/2707-Virginia-Dr-National-City-CA-91950/17100377_zpid/","https://photos.zillowstatic.com/fp/b6ddca14695be8080df15fc8b76c4ffe-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2750 Chaffee St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,340""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2750 Chaffee St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.66662,""longitude"":-117.072296},""url"":""https://www.zillow.com/homedetails/2750-Chaffee-St-National-City-CA-91950/17101001_zpid/""}","https://www.zillow.com/homedetails/2750-Chaffee-St-National-City-CA-91950/17101001_zpid/","2750 Chaffee St, National City, CA 91950","ACROPOLIS ENTERPRISE","$675,000","- Sold","3","bds","2","ba","1,340","sqft","Sold 07/26/2021","https://www.zillow.com/homedetails/2750-Chaffee-St-National-City-CA-91950/17101001_zpid/","https://photos.zillowstatic.com/fp/649617abc877ec9b21a93ee0f63068e0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3416 Paseo De Sabato, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,630""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3416 Paseo De Sabato"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.65829,""longitude"":-117.05887},""url"":""https://www.zillow.com/homedetails/3416-Paseo-De-Sabato-National-City-CA-91950/63526781_zpid/""}","https://www.zillow.com/homedetails/3416-Paseo-De-Sabato-National-City-CA-91950/63526781_zpid/","3416 Paseo De Sabato, National City, CA 91950","COLDWELL BANKER WEST","$675,000","- Sold","3","bds","3","ba","1,630","sqft","Sold 11/10/2021","https://www.zillow.com/homedetails/3416-Paseo-De-Sabato-National-City-CA-91950/63526781_zpid/","https://photos.zillowstatic.com/fp/d5019c63aa46a6e28e9828e8d532e989-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4205 Avenida Arroyo, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,463""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4205 Avenida Arroyo"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.657288,""longitude"":-117.05804},""url"":""https://www.zillow.com/homedetails/4205-Avenida-Arroyo-National-City-CA-91950/63660385_zpid/""}","https://www.zillow.com/homedetails/4205-Avenida-Arroyo-National-City-CA-91950/63660385_zpid/","4205 Avenida Arroyo, National City, CA 91950","GEORGE ESTRADA, BROKER","$675,000","- Sold","3","bds","3","ba","1,463","sqft","Sold 07/31/2021","https://www.zillow.com/homedetails/4205-Avenida-Arroyo-National-City-CA-91950/63660385_zpid/","https://photos.zillowstatic.com/fp/542ec37e64da4e56800e3eb014b8dda8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3421 E 7th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,068""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3421 E 7th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68753,""longitude"":-117.07137},""url"":""https://www.zillow.com/homedetails/3421-E-7th-St-National-City-CA-91950/17189338_zpid/""}","https://www.zillow.com/homedetails/3421-E-7th-St-National-City-CA-91950/17189338_zpid/","3421 E 7th St, National City, CA 91950","EXP REALTY OF CALIFORNIA INC","$670,000","- Sold","3","bds","2","ba","1,068","sqft","Sold 02/22/2022","https://www.zillow.com/homedetails/3421-E-7th-St-National-City-CA-91950/17189338_zpid/","https://photos.zillowstatic.com/fp/1d4b21d0165e784dabd0ba0276a09546-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2613 E 2nd St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,168""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2613 E 2nd St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688396,""longitude"":-117.08196},""url"":""https://www.zillow.com/homedetails/2613-E-2nd-St-National-City-CA-91950/17095837_zpid/""}","https://www.zillow.com/homedetails/2613-E-2nd-St-National-City-CA-91950/17095837_zpid/","2613 E 2nd St, National City, CA 91950","COLDWELL BANKER REALTY","$665,900","- Sold","3","bds","2","ba","1,168","sqft","Sold 06/10/2022","https://www.zillow.com/homedetails/2613-E-2nd-St-National-City-CA-91950/17095837_zpid/","https://photos.zillowstatic.com/fp/f2514a2495f804cd6cbc4f28c40ca493-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2326 E 13th St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,364""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2326 E 13th St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.678,""longitude"":-117.08116},""url"":""https://www.zillow.com/homedetails/2326-E-13th-St-National-City-CA-91950/17097590_zpid/""}","https://www.zillow.com/homedetails/2326-E-13th-St-National-City-CA-91950/17097590_zpid/","2326 E 13th St, National City, CA 91950","FLYHOMES, INC.","$665,000","- Sold","3","bds","2","ba","1,364","sqft","Sold 10/28/2022","https://www.zillow.com/homedetails/2326-E-13th-St-National-City-CA-91950/17097590_zpid/","https://photos.zillowstatic.com/fp/7cc3aba554510cdb4223a0f4031f7360-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2011 O Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,039""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2011 O Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.669617,""longitude"":-117.08728},""url"":""https://www.zillow.com/homedetails/2011-O-Ave-National-City-CA-91950/17099696_zpid/""}","https://www.zillow.com/homedetails/2011-O-Ave-National-City-CA-91950/17099696_zpid/","2011 O Ave, National City, CA 91950","REDFIN CORPORATION","$665,000","- Sold","3","bds","1","ba","1,039","sqft","Sold 03/30/2022","https://www.zillow.com/homedetails/2011-O-Ave-National-City-CA-91950/17099696_zpid/","https://photos.zillowstatic.com/fp/48c7f73fdcc85e09dcf6f97df85a5d15-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""999 L Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,425""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""999 L Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.67818,""longitude"":-117.093636},""url"":""https://www.zillow.com/homedetails/999-L-Ave-National-City-CA-91950/67403932_zpid/""}","https://www.zillow.com/homedetails/999-L-Ave-National-City-CA-91950/67403932_zpid/","999 L Ave, National City, CA 91950","BERKSHIRE HATHAWAY HOMESERVICE","$661,980","- Sold","3","bds","3","ba","1,425","sqft","Sold 03/16/2022","https://www.zillow.com/homedetails/999-L-Ave-National-City-CA-91950/67403932_zpid/","https://photos.zillowstatic.com/fp/caf137bfc457857828f3ad0535529a46-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""323 Norton Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,149""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""323 Norton Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.684032,""longitude"":-117.09348},""url"":""https://www.zillow.com/homedetails/323-Norton-Ave-National-City-CA-91950/17095320_zpid/""}","https://www.zillow.com/homedetails/323-Norton-Ave-National-City-CA-91950/17095320_zpid/","323 Norton Ave, National City, CA 91950","COLDWELL BANKER WEST","$660,000","- Sold","3","bds","2","ba","1,149","sqft","Sold 10/15/2021","https://www.zillow.com/homedetails/323-Norton-Ave-National-City-CA-91950/17095320_zpid/","https://photos.zillowstatic.com/fp/bb35e39167beec808c9c205ac6642370-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2708 Melrose St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,088""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2708 Melrose St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689526,""longitude"":-117.08162},""url"":""https://www.zillow.com/homedetails/2708-Melrose-St-National-City-CA-91950/17095763_zpid/""}","https://www.zillow.com/homedetails/2708-Melrose-St-National-City-CA-91950/17095763_zpid/","2708 Melrose St, National City, CA 91950","PELLEGO, INC.","$660,000","- Sold","3","bds","2","ba","1,088","sqft","Sold 07/13/2022","https://www.zillow.com/homedetails/2708-Melrose-St-National-City-CA-91950/17095763_zpid/","https://photos.zillowstatic.com/fp/7b24e69ced9b4724f3538ae7e7418881-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2619 E 3rd St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,037""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2619 E 3rd St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68781,""longitude"":-117.08149},""url"":""https://www.zillow.com/homedetails/2619-E-3rd-St-National-City-CA-91950/17095856_zpid/""}","https://www.zillow.com/homedetails/2619-E-3rd-St-National-City-CA-91950/17095856_zpid/","2619 E 3rd St, National City, CA 91950","PRINCIPLE REAL ESTATE GROUP","$660,000","- Sold","3","bds","2","ba","1,037","sqft","Sold 06/25/2021","https://www.zillow.com/homedetails/2619-E-3rd-St-National-City-CA-91950/17095856_zpid/","https://photos.zillowstatic.com/fp/046370529ad4f8beed1b1e586c5318bc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3833 Cherry Blossom St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,358""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3833 Cherry Blossom St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68959,""longitude"":-117.06837},""url"":""https://www.zillow.com/homedetails/3833-Cherry-Blossom-St-National-City-CA-91950/17189658_zpid/""}","https://www.zillow.com/homedetails/3833-Cherry-Blossom-St-National-City-CA-91950/17189658_zpid/","3833 Cherry Blossom St, National City, CA 91950","SAN DIEGO REALTY PRO","$660,000","- Sold","3","bds","2","ba","1,358","sqft","Sold 12/07/2022","https://www.zillow.com/homedetails/3833-Cherry-Blossom-St-National-City-CA-91950/17189658_zpid/","https://photos.zillowstatic.com/fp/3148e8cfb7444d4fdd09ee3819f9a63f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2237 Grove St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,660""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2237 Grove St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6691,""longitude"":-117.079994},""url"":""https://www.zillow.com/homedetails/2237-Grove-St-National-City-CA-91950/99566882_zpid/""}","https://www.zillow.com/homedetails/2237-Grove-St-National-City-CA-91950/99566882_zpid/","2237 Grove St, National City, CA 91950","BIG BLOCK REALTY, INC","$660,000","- Sold","3","bds","3","ba","1,660","sqft","Sold 11/22/2021","https://www.zillow.com/homedetails/2237-Grove-St-National-City-CA-91950/99566882_zpid/","https://photos.zillowstatic.com/fp/d831ec445986e6abd37bb6808761771e-p_e.jpg","Save this home"
