"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7913 Altana Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,180""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7913 Altana Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779835,""longitude"":-117.14793},""url"":""https://www.zillow.com/homedetails/7913-Altana-Way-San-Diego-CA-92108/120789539_zpid/""}","https://www.zillow.com/homedetails/7913-Altana-Way-San-Diego-CA-92108/120789539_zpid/","7913 Altana Way, San Diego, CA 92108","COLDWELL BANKER WEST","$1.18M","- Sold","3","bds","4","ba","2,180","sqft","Sold 10/30/2020","https://photos.zillowstatic.com/fp/1b638f498e22b859019ecef3e705987c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2836 Avella Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2836 Avella Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2836-Avella-Cir-San-Diego-CA-92108/2072727813_zpid/""}","https://www.zillow.com/homedetails/2836-Avella-Cir-San-Diego-CA-92108/2072727813_zpid/","2836 Avella Cir, San Diego, CA 92108","JASON MITCHELL REAL ESTATE CA","$1.17M","- Sold","3","bds","3","ba","1,512","sqft","Sold 12/29/2022","https://photos.zillowstatic.com/fp/8930b90939cb0531108a6fae0112b969-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2712 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,762""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2712 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2712-Villas-Way-San-Diego-CA-92108/63477877_zpid/""}","https://www.zillow.com/homedetails/2712-Villas-Way-San-Diego-CA-92108/63477877_zpid/","2712 Villas Way, San Diego, CA 92108","COLDWELL BANKER WEST","$1.15M","- Sold","3","bds","2","ba","1,762","sqft","Sold 07/01/2022","https://photos.zillowstatic.com/fp/d7ce700e73f1ca0319383c475fe0ebf4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7916 Altana Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,754""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7916 Altana Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779835,""longitude"":-117.14793},""url"":""https://www.zillow.com/homedetails/7916-Altana-Way-San-Diego-CA-92108/120789695_zpid/""}","https://www.zillow.com/homedetails/7916-Altana-Way-San-Diego-CA-92108/120789695_zpid/","7916 Altana Way, San Diego, CA 92108","OPENDOOR BROKERAGE INC.","$1.14M","- Sold","3","bds","3","ba","1,754","sqft","Sold 01/11/2022","https://photos.zillowstatic.com/fp/75985787692dc2a4fc9585ae95029804-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2396 Aperture Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,599""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2396 Aperture Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78184,""longitude"":-117.149216},""url"":""https://www.zillow.com/homedetails/2396-Aperture-Cir-San-Diego-CA-92108/122075374_zpid/""}","https://www.zillow.com/homedetails/2396-Aperture-Cir-San-Diego-CA-92108/122075374_zpid/","2396 Aperture Cir, San Diego, CA 92108","COMPASS","$1.13M","- Sold","3","bds","3","ba","1,599","sqft","Sold 05/31/2022","https://photos.zillowstatic.com/fp/d811a9f41a5ff17ee4c452fef435b033-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8605 Aspect Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,914""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8605 Aspect Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781124,""longitude"":-117.14794},""url"":""https://www.zillow.com/homedetails/8605-Aspect-Dr-San-Diego-CA-92108/250195620_zpid/""}","https://www.zillow.com/homedetails/8605-Aspect-Dr-San-Diego-CA-92108/250195620_zpid/","8605 Aspect Dr, San Diego, CA 92108","WILLIS ALLEN REAL ESTATE","$1.12M","- Sold","3","bds","2","ba","1,914","sqft","Sold 03/19/2020","https://photos.zillowstatic.com/fp/a53d5a18acb424f3fee147e89b3231f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2430 Community Ln #29, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,886""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2430 Community Ln #29"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2430-Community-Ln-29-San-Diego-CA-92108/333211947_zpid/""}","https://www.zillow.com/homedetails/2430-Community-Ln-29-San-Diego-CA-92108/333211947_zpid/","2430 Community Ln #29, San Diego, CA 92108","CENTURY 21 AWARD","$1.11M","- Sold","3","bds","3","ba","1,886","sqft","Sold 10/24/2022","https://photos.zillowstatic.com/fp/c77c4c8044e2067382bbc7204bf0ad62-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2440 Community Ln #26, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,993""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2440 Community Ln #26"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2440-Community-Ln-26-San-Diego-CA-92108/333211944_zpid/""}","https://www.zillow.com/homedetails/2440-Community-Ln-26-San-Diego-CA-92108/333211944_zpid/","2440 Community Ln #26, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$1.11M","- Sold","3","bds","3","ba","1,993","sqft","Sold 05/13/2020","https://photos.zillowstatic.com/fp/72fa42bc4566ee355fd47c171bf59c2e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2460 Community Ln #9, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,945""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2460 Community Ln #9"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2460-Community-Ln-9-San-Diego-CA-92108/333211927_zpid/""}","https://www.zillow.com/homedetails/2460-Community-Ln-9-San-Diego-CA-92108/333211927_zpid/","2460 Community Ln #9, San Diego, CA 92108","","$1.11M","- Sold","3","bds","2.5","ba","1,945","sqft","Sold 12/21/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.77920913696289,-117.14553833007812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Qx6nxSyAZZ0bE9HEmvuc5oqWH18=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2460 Community Ln #9, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2460 Community Ln #9"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.774036,""longitude"":-117.14922},""url"":""https://www.zillow.com/homedetails/2460-Community-Ln-9-San-Diego-CA-92108/2072491851_zpid/""}","https://www.zillow.com/homedetails/2460-Community-Ln-9-San-Diego-CA-92108/2072491851_zpid/","2460 Community Ln #9, San Diego, CA 92108","","$1.10M","- Sold","3","bds","2","ba","--","sqft","Sold 12/21/2020","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.7740364074707,-117.14922332763672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=6l8SZbrjjrehU2FGN4magVTLoRk=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2754 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,759""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2754 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.783543,""longitude"":-117.13193},""url"":""https://www.zillow.com/homedetails/2754-Piantino-Cir-San-Diego-CA-92108/66110629_zpid/""}","https://www.zillow.com/homedetails/2754-Piantino-Cir-San-Diego-CA-92108/66110629_zpid/","2754 Piantino Cir, San Diego, CA 92108","COMPASS","$1.08M","- Sold","3","bds","2","ba","1,759","sqft","Sold 05/20/2022","https://photos.zillowstatic.com/fp/3cc09a18b4ca3b0c185a61176fe708a9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2440 Community Ln #27, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,945""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2440 Community Ln #27"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77921,""longitude"":-117.14554},""url"":""https://www.zillow.com/homedetails/2440-Community-Ln-27-San-Diego-CA-92108/333211945_zpid/""}","https://www.zillow.com/homedetails/2440-Community-Ln-27-San-Diego-CA-92108/333211945_zpid/","2440 Community Ln #27, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$1.08M","- Sold","3","bds","3","ba","1,945","sqft","Sold 05/20/2020","https://photos.zillowstatic.com/fp/b184fd6f07f537719c8c4a0e64321525-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2880 Avella Ct #84, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,342""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2880 Avella Ct #84"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2880-Avella-Ct-84-San-Diego-CA-92108/2080554594_zpid/""}","https://www.zillow.com/homedetails/2880-Avella-Ct-84-San-Diego-CA-92108/2080554594_zpid/","2880 Avella Ct #84, San Diego, CA 92108","TOLL BROTHERS REAL ESTATE, INC","$1.07M","- Sold","3","bds","4","ba","2,342","sqft","Sold 02/25/2021","https://photos.zillowstatic.com/fp/9b2fc31171efb89659c4b64a77a08ca5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8345 Summit Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,092""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8345 Summit Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78323,""longitude"":-117.149025},""url"":""https://www.zillow.com/homedetails/8345-Summit-Way-San-Diego-CA-92108/125984055_zpid/""}","https://www.zillow.com/homedetails/8345-Summit-Way-San-Diego-CA-92108/125984055_zpid/","8345 Summit Way, San Diego, CA 92108","","$1.07M","- Sold","3","bds","4","ba","2,092","sqft","Sold 03/27/2020","https://photos.zillowstatic.com/fp/86fed49e2d3389e556dd22fc7025ec32-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8511 Aspect Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,666""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8511 Aspect Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781124,""longitude"":-117.14794},""url"":""https://www.zillow.com/homedetails/8511-Aspect-Dr-San-Diego-CA-92108/250196617_zpid/""}","https://www.zillow.com/homedetails/8511-Aspect-Dr-San-Diego-CA-92108/250196617_zpid/","8511 Aspect Dr, San Diego, CA 92108","PACIFIC SOTHEBY'S INT'L REALTY","$1.07M","- Sold","3","bds","3","ba","1,666","sqft","Sold 09/10/2021","https://photos.zillowstatic.com/fp/68b805140c2744cb9deaa89d564ca870-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2822 Avella Ct #13, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,129""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2822 Avella Ct #13"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2822-Avella-Ct-13-San-Diego-CA-92108/2077750137_zpid/""}","https://www.zillow.com/homedetails/2822-Avella-Ct-13-San-Diego-CA-92108/2077750137_zpid/","2822 Avella Ct #13, San Diego, CA 92108","TOLL BROTHERS REAL ESTATE, INC","$1.06M","- Sold","3","bds","4","ba","2,129","sqft","Sold 02/19/2021","https://photos.zillowstatic.com/fp/b76ff8094ae80013c0661cf2798efc9a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2810 Avella Ct #29, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,129""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2810 Avella Ct #29"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2810-Avella-Ct-29-San-Diego-CA-92108/2080554754_zpid/""}","https://www.zillow.com/homedetails/2810-Avella-Ct-29-San-Diego-CA-92108/2080554754_zpid/","2810 Avella Ct #29, San Diego, CA 92108","TOLL BROTHERS REAL ESTATE, INC","$1.05M","- Sold","3","bds","4","ba","2,129","sqft","Sold 04/22/2021","https://photos.zillowstatic.com/fp/a29a18d864afc3cec26a511ce14f9ec1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2821 Avella Ct #8, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,275""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2821 Avella Ct #8"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/2821-Avella-Ct-8-San-Diego-CA-92108/2080256816_zpid/""}","https://www.zillow.com/homedetails/2821-Avella-Ct-8-San-Diego-CA-92108/2080256816_zpid/","2821 Avella Ct #8, San Diego, CA 92108","$1.05M","- Sold","TOLL BROTHERS REAL ESTATE, INC","3","bds","4","ba","2,275","sqft","Sold 10/20/2020","https://photos.zillowstatic.com/fp/9b2fc31171efb89659c4b64a77a08ca5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7853 Modern Oasis Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7853 Modern Oasis Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779068,""longitude"":-117.1506},""url"":""https://www.zillow.com/homedetails/7853-Modern-Oasis-Dr-San-Diego-CA-92108/121424222_zpid/""}","https://www.zillow.com/homedetails/7853-Modern-Oasis-Dr-San-Diego-CA-92108/121424222_zpid/","7853 Modern Oasis Dr, San Diego, CA 92108","COMPASS","$1.05M","- Sold","3","bds","4","ba","1,401","sqft","Sold 03/01/2022","https://photos.zillowstatic.com/fp/ce4a9afd5461dc9255704c5c7486db61-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8393 Distinctive Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,878""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8393 Distinctive Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.780083,""longitude"":-117.14927},""url"":""https://www.zillow.com/homedetails/8393-Distinctive-Dr-San-Diego-CA-92108/125785996_zpid/""}","https://www.zillow.com/homedetails/8393-Distinctive-Dr-San-Diego-CA-92108/125785996_zpid/","8393 Distinctive Dr, San Diego, CA 92108","COMPASS","$1.05M","- Sold","3","bds","2","ba","1,878","sqft","Sold 09/17/2020","https://photos.zillowstatic.com/fp/ca8a3d7965d04c5c5ed11f54917be849-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2969 Via Alta Pl, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,999""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2969 Via Alta Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78317,""longitude"":-117.145065},""url"":""https://www.zillow.com/homedetails/2969-Via-Alta-Pl-San-Diego-CA-92108/305156631_zpid/""}","https://www.zillow.com/homedetails/2969-Via-Alta-Pl-San-Diego-CA-92108/305156631_zpid/","2969 Via Alta Pl, San Diego, CA 92108","","$1.05M","- Sold","3","bds","2.5","ba","1,999","sqft","Sold 07/31/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.78316879272461,-117.14506530761719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=elGT9Qi1aoqF7zQVyWz6tT7A87Q=","Save this home"
