"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1961 S 42nd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""780""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1961 S 42nd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68597,""longitude"":-117.1036},""url"":""https://www.zillow.com/homedetails/1961-S-42nd-St-San-Diego-CA-92113/17093535_zpid/""}","https://www.zillow.com/homedetails/1961-S-42nd-St-San-Diego-CA-92113/17093535_zpid/","1961 S 42nd St, San Diego, CA 92113","$600,000","- Sold","2","bds","1","ba","780","sqft","Sold 08/25/2022","https://www.zillow.com/homedetails/1961-S-42nd-St-San-Diego-CA-92113/17093535_zpid/","https://photos.zillowstatic.com/fp/85c2b205abaf68a99b0c8bb26edfb2c5-p_e.jpg","Save this home","24/7 REALTY SOUTH INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""610 S 42nd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""791""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""610 S 42nd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699615,""longitude"":-117.10386},""url"":""https://www.zillow.com/homedetails/610-S-42nd-St-San-Diego-CA-92113/17087451_zpid/""}","https://www.zillow.com/homedetails/610-S-42nd-St-San-Diego-CA-92113/17087451_zpid/","610 S 42nd St, San Diego, CA 92113","$587,000","- Sold","2","bds","1","ba","791","sqft","Sold 12/03/2021","https://www.zillow.com/homedetails/610-S-42nd-St-San-Diego-CA-92113/17087451_zpid/","https://photos.zillowstatic.com/fp/40f444b49a1df365e79e61dd7f121438-p_e.jpg","Save this home","EXP REALTY OF CALIFORNIA INC"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2181 1/2 Franklin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2181 1/2 Franklin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.702908,""longitude"":-117.13508},""url"":""https://www.zillow.com/homedetails/2181-1-2-Franklin-Ave-San-Diego-CA-92113/295360751_zpid/""}","https://www.zillow.com/homedetails/2181-1-2-Franklin-Ave-San-Diego-CA-92113/295360751_zpid/","2181 1/2 Franklin Ave, San Diego, CA 92113","$586,000","- Sold","2","bds","1","ba","1,000","sqft","Sold 12/29/2020","https://www.zillow.com/homedetails/2181-1-2-Franklin-Ave-San-Diego-CA-92113/295360751_zpid/","https://photos.zillowstatic.com/fp/31d457896ca307188764884f83eb8d74-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""712 S 37th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""832""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""712 S 37th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.698696,""longitude"":-117.11488},""url"":""https://www.zillow.com/homedetails/712-S-37th-St-San-Diego-CA-92113/17086444_zpid/""}","https://www.zillow.com/homedetails/712-S-37th-St-San-Diego-CA-92113/17086444_zpid/","712 S 37th St, San Diego, CA 92113","$585,000","- Sold","2","bds","1","ba","832","sqft","Sold 01/14/2022","https://www.zillow.com/homedetails/712-S-37th-St-San-Diego-CA-92113/17086444_zpid/","https://photos.zillowstatic.com/fp/192aa23c4e76bc038dd0d47a12630707-p_e.jpg","Save this home","MISSION VISTA PROPERTIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3673 Birch St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""868""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3673 Birch St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689175,""longitude"":-117.11514},""url"":""https://www.zillow.com/homedetails/3673-Birch-St-San-Diego-CA-92113/17091969_zpid/""}","https://www.zillow.com/homedetails/3673-Birch-St-San-Diego-CA-92113/17091969_zpid/","3673 Birch St, San Diego, CA 92113","$583,000","- Sold","2","bds","1","ba","868","sqft","Sold 11/15/2022","https://www.zillow.com/homedetails/3673-Birch-St-San-Diego-CA-92113/17091969_zpid/","https://photos.zillowstatic.com/fp/8285d599cf7d6497669b5ed18a9575b8-p_e.jpg","Save this home","EXECUTIVE REALTY GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2032 Newton Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""716""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2032 Newton Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.698536,""longitude"":-117.14339},""url"":""https://www.zillow.com/homedetails/2032-Newton-Ave-San-Diego-CA-92113/17075236_zpid/""}","https://www.zillow.com/homedetails/2032-Newton-Ave-San-Diego-CA-92113/17075236_zpid/","2032 Newton Ave, San Diego, CA 92113","$580,000","- Sold","2","bds","1","ba","716","sqft","Sold 06/30/2021","https://www.zillow.com/homedetails/2032-Newton-Ave-San-Diego-CA-92113/17075236_zpid/","https://photos.zillowstatic.com/fp/03fbd81568abb7df76b46b2897f2aa93-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""530 S 37th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""760""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""530 S 37th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.700386,""longitude"":-117.11484},""url"":""https://www.zillow.com/homedetails/530-S-37th-St-San-Diego-CA-92113/17086229_zpid/""}","https://www.zillow.com/homedetails/530-S-37th-St-San-Diego-CA-92113/17086229_zpid/","530 S 37th St, San Diego, CA 92113","$580,000","- Sold","2","bds","1","ba","760","sqft","Sold 03/08/2022","https://www.zillow.com/homedetails/530-S-37th-St-San-Diego-CA-92113/17086229_zpid/","https://photos.zillowstatic.com/fp/3be7264b623782aa948474d824717c82-p_e.jpg","Save this home","KELLER WILLIAMS SD METRO"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4119 Nordica Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""754""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4119 Nordica Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.685497,""longitude"":-117.1054},""url"":""https://www.zillow.com/homedetails/4119-Nordica-Ave-San-Diego-CA-92113/17093489_zpid/""}","https://www.zillow.com/homedetails/4119-Nordica-Ave-San-Diego-CA-92113/17093489_zpid/","4119 Nordica Ave, San Diego, CA 92113","$580,000","- Sold","2","bds","1","ba","754","sqft","Sold 04/18/2022","https://www.zillow.com/homedetails/4119-Nordica-Ave-San-Diego-CA-92113/17093489_zpid/","https://photos.zillowstatic.com/fp/52171a666c6fb7a9d0d3c7640486b23b-p_e.jpg","Save this home","EXP REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1455 S 43rd St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1455 S 43rd St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.690876,""longitude"":-117.10213},""url"":""https://www.zillow.com/homedetails/1455-S-43rd-St-San-Diego-CA-92113/2076318306_zpid/""}","https://www.zillow.com/homedetails/1455-S-43rd-St-San-Diego-CA-92113/2076318306_zpid/","1455 S 43rd St, San Diego, CA 92113","$576,500","- Sold","2","bds","3","ba","--","sqft","Sold 03/12/2020","https://www.zillow.com/homedetails/1455-S-43rd-St-San-Diego-CA-92113/2076318306_zpid/","https://photos.zillowstatic.com/fp/93ffd0fb8662c1cbd9ba9609dc7079ed-p_e.jpg","Save this home","LX REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3735 Z St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""725""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3735 Z St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.692596,""longitude"":-117.11375},""url"":""https://www.zillow.com/homedetails/3735-Z-St-San-Diego-CA-92113/17091861_zpid/""}","https://www.zillow.com/homedetails/3735-Z-St-San-Diego-CA-92113/17091861_zpid/","3735 Z St, San Diego, CA 92113","$575,000","- Sold","2","bds","1","ba","725","sqft","Sold 05/20/2022","https://www.zillow.com/homedetails/3735-Z-St-San-Diego-CA-92113/17091861_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.692596435546875,-117.1137466430664&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lYVMivigqcZqoQ3TTapuBcPEpeg=","Save this home","KELLER WILLIAMS REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1150 Goodyear St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""729""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1150 Goodyear St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6943,""longitude"":-117.11594},""url"":""https://www.zillow.com/homedetails/1150-Goodyear-St-San-Diego-CA-92113/52520473_zpid/""}","https://www.zillow.com/homedetails/1150-Goodyear-St-San-Diego-CA-92113/52520473_zpid/","1150 Goodyear St, San Diego, CA 92113","$575,000","- Sold","2","bds","1","ba","729","sqft","Sold 04/18/2022","https://www.zillow.com/homedetails/1150-Goodyear-St-San-Diego-CA-92113/52520473_zpid/","https://photos.zillowstatic.com/fp/a0fe57febeb08b3887309538d67e2b1c-p_e.jpg","Save this home","THOMAS REALTORS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1749 Julian Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""768""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1749 Julian Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.704556,""longitude"":-117.14538},""url"":""https://www.zillow.com/homedetails/1749-Julian-Ave-San-Diego-CA-92113/17074661_zpid/""}","https://www.zillow.com/homedetails/1749-Julian-Ave-San-Diego-CA-92113/17074661_zpid/","1749 Julian Ave, San Diego, CA 92113","$569,000","- Sold","2","bds","1","ba","768","sqft","Sold 07/08/2020","https://www.zillow.com/homedetails/1749-Julian-Ave-San-Diego-CA-92113/17074661_zpid/","https://photos.zillowstatic.com/fp/07e806097f7ff6def87340e09beb8a33-p_e.jpg","Save this home","BIG BLOCK REALTY, INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4412 Keeler Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""786""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4412 Keeler Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.694153,""longitude"":-117.099815},""url"":""https://www.zillow.com/homedetails/4412-Keeler-Ave-San-Diego-CA-92113/17092648_zpid/""}","https://www.zillow.com/homedetails/4412-Keeler-Ave-San-Diego-CA-92113/17092648_zpid/","4412 Keeler Ave, San Diego, CA 92113","$556,000","- Sold","2","bds","1","ba","786","sqft","Sold 10/21/2022","https://www.zillow.com/homedetails/4412-Keeler-Ave-San-Diego-CA-92113/17092648_zpid/","https://photos.zillowstatic.com/fp/c3be650091a0c9b6ba57cc0f8f40da0a-p_e.jpg","Save this home","SD HOMES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3180 Franklin Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,162""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3180 Franklin Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70254,""longitude"":-117.125694},""url"":""https://www.zillow.com/homedetails/3180-Franklin-Ave-San-Diego-CA-92113/17085186_zpid/""}","https://www.zillow.com/homedetails/3180-Franklin-Ave-San-Diego-CA-92113/17085186_zpid/","3180 Franklin Ave, San Diego, CA 92113","$555,000","- Sold","2","bds","2","ba","1,162","sqft","Sold 10/13/2022","https://www.zillow.com/homedetails/3180-Franklin-Ave-San-Diego-CA-92113/17085186_zpid/","https://photos.zillowstatic.com/fp/49143e3f946816e2660ba5540aee611a-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""420 Sicard St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""792""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""420 Sicard St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70073,""longitude"":-117.13419},""url"":""https://www.zillow.com/homedetails/420-Sicard-St-San-Diego-CA-92113/17075184_zpid/""}","https://www.zillow.com/homedetails/420-Sicard-St-San-Diego-CA-92113/17075184_zpid/","420 Sicard St, San Diego, CA 92113","$550,000","- Sold","2","bds","2","ba","792","sqft","Sold 12/02/2021","https://www.zillow.com/homedetails/420-Sicard-St-San-Diego-CA-92113/17075184_zpid/","https://photos.zillowstatic.com/fp/8b77ed04db4df22ff071a6ef5e019d0e-p_e.jpg","Save this home","LEPE TENDWELL PROPERTIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1923 Pueblo St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""900""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1923 Pueblo St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70476,""longitude"":-117.140045},""url"":""https://www.zillow.com/homedetails/1923-Pueblo-St-San-Diego-CA-92113/17074793_zpid/""}","https://www.zillow.com/homedetails/1923-Pueblo-St-San-Diego-CA-92113/17074793_zpid/","1923 Pueblo St, San Diego, CA 92113","$549,000","- Sold","2","bds","2","ba","900","sqft","Sold 06/30/2021","https://www.zillow.com/homedetails/1923-Pueblo-St-San-Diego-CA-92113/17074793_zpid/","https://photos.zillowstatic.com/fp/f7b67f2f3797e23613a2e8eaea3d4e22-p_e.jpg","Save this home","LEPE TENDWELL PROPERTIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""663 San Miguel Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,044""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""663 San Miguel Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69862,""longitude"":-117.1044},""url"":""https://www.zillow.com/homedetails/663-San-Miguel-Ave-San-Diego-CA-92113/17087441_zpid/""}","https://www.zillow.com/homedetails/663-San-Miguel-Ave-San-Diego-CA-92113/17087441_zpid/","663 San Miguel Ave, San Diego, CA 92113","$545,000","- Sold","2","bds","1","ba","1,044","sqft","Sold 12/23/2021","https://www.zillow.com/homedetails/663-San-Miguel-Ave-San-Diego-CA-92113/17087441_zpid/","https://photos.zillowstatic.com/fp/e2d509a923cfacf5c544f8db68ec2aa1-p_e.jpg","Save this home","REALTY EXECUTIVES DILLON"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3930 Marine View Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,133""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3930 Marine View Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.684128,""longitude"":-117.10905},""url"":""https://www.zillow.com/homedetails/3930-Marine-View-Ave-San-Diego-CA-92113/17093420_zpid/""}","https://www.zillow.com/homedetails/3930-Marine-View-Ave-San-Diego-CA-92113/17093420_zpid/","3930 Marine View Ave, San Diego, CA 92113","$545,000","- Sold","2","bds","1","ba","1,133","sqft","Sold 11/09/2022","https://www.zillow.com/homedetails/3930-Marine-View-Ave-San-Diego-CA-92113/17093420_zpid/","https://photos.zillowstatic.com/fp/4f191d9149a96c40d60d46ccf345c3db-p_e.jpg","Save this home","NEWJOURNEY REAL ESTATE GROUP"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""425 Southlook Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,062""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""425 Southlook Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.701874,""longitude"":-117.115654},""url"":""https://www.zillow.com/homedetails/425-Southlook-Ave-San-Diego-CA-92113/17085996_zpid/""}","https://www.zillow.com/homedetails/425-Southlook-Ave-San-Diego-CA-92113/17085996_zpid/","425 Southlook Ave, San Diego, CA 92113","$540,000","- Sold","2","bds","2","ba","1,062","sqft","Sold 10/19/2021","https://www.zillow.com/homedetails/425-Southlook-Ave-San-Diego-CA-92113/17085996_zpid/","https://photos.zillowstatic.com/fp/45d2a7a89fb6a28c0bf42d1bd011b4fe-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4110 Jamul Ave, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""720""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4110 Jamul Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.70109,""longitude"":-117.10614},""url"":""https://www.zillow.com/homedetails/4110-Jamul-Ave-San-Diego-CA-92113/17087202_zpid/""}","https://www.zillow.com/homedetails/4110-Jamul-Ave-San-Diego-CA-92113/17087202_zpid/","4110 Jamul Ave, San Diego, CA 92113","$535,000","- Sold","2","bds","1","ba","720","sqft","Sold 08/09/2021","https://www.zillow.com/homedetails/4110-Jamul-Ave-San-Diego-CA-92113/17087202_zpid/","https://photos.zillowstatic.com/fp/577f1732df87f2b047859a1ce0ca04e9-p_e.jpg","Save this home","REDFIN CORPORATION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1805 Vesta St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""846""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1805 Vesta St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.687733,""longitude"":-117.11296},""url"":""https://www.zillow.com/homedetails/1805-Vesta-St-San-Diego-CA-92113/17092053_zpid/""}","https://www.zillow.com/homedetails/1805-Vesta-St-San-Diego-CA-92113/17092053_zpid/","1805 Vesta St, San Diego, CA 92113","$535,000","- Sold","2","bds","2","ba","846","sqft","Sold 07/02/2021","https://www.zillow.com/homedetails/1805-Vesta-St-San-Diego-CA-92113/17092053_zpid/","https://photos.zillowstatic.com/fp/4e33cbe6168bbc8611c676d86e884d20-p_e.jpg","Save this home","FIRST TEAM REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3666 T St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""696""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3666 T St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.699116,""longitude"":-117.11489},""url"":""https://www.zillow.com/homedetails/3666-T-St-San-Diego-CA-92113/17086436_zpid/""}","https://www.zillow.com/homedetails/3666-T-St-San-Diego-CA-92113/17086436_zpid/","3666 T St, San Diego, CA 92113","$530,000","- Sold","2","bds","1","ba","696","sqft","Sold 11/23/2021","https://www.zillow.com/homedetails/3666-T-St-San-Diego-CA-92113/17086436_zpid/","https://photos.zillowstatic.com/fp/448e761dd7e8ceee37c97abff0961f45-p_e.jpg","Save this home","BERKSHIRE HATHAWAY HOMESERVICE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1548 S 38th St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""720""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1548 S 38th St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.689907,""longitude"":-117.1126},""url"":""https://www.zillow.com/homedetails/1548-S-38th-St-San-Diego-CA-92113/17092037_zpid/""}","https://www.zillow.com/homedetails/1548-S-38th-St-San-Diego-CA-92113/17092037_zpid/","1548 S 38th St, San Diego, CA 92113","$527,000","- Sold","2","bds","1","ba","720","sqft","Sold 02/21/2023","https://www.zillow.com/homedetails/1548-S-38th-St-San-Diego-CA-92113/17092037_zpid/","https://photos.zillowstatic.com/fp/a287d7393c97180e16cf71016ed768d5-p_e.jpg","Save this home","UNION PACIFIC REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3699 Acacia St, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""784""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3699 Acacia St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69019,""longitude"":-117.115005},""url"":""https://www.zillow.com/homedetails/3699-Acacia-St-San-Diego-CA-92113/17091952_zpid/""}","https://www.zillow.com/homedetails/3699-Acacia-St-San-Diego-CA-92113/17091952_zpid/","3699 Acacia St, San Diego, CA 92113","$525,000","- Sold","2","bds","1","ba","784","sqft","Sold 01/18/2022","https://www.zillow.com/homedetails/3699-Acacia-St-San-Diego-CA-92113/17091952_zpid/","https://photos.zillowstatic.com/fp/ee2ec4b2619e3ed7d4a5190adecac66b-p_e.jpg","Save this home","MISSION VISTA PROPERTIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3780 National Ave Apt 4, San Diego, CA 92113"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""652""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3780 National Ave APT 4"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92113""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69634,""longitude"":-117.11305},""url"":""https://www.zillow.com/homedetails/3780-National-Ave-APT-4-San-Diego-CA-92113/67403865_zpid/""}","https://www.zillow.com/homedetails/3780-National-Ave-APT-4-San-Diego-CA-92113/67403865_zpid/","3780 National Ave APT 4, San Diego, CA 92113","$285,000","- Sold","2","bds","1","ba","652","sqft","Sold 07/27/2021","https://www.zillow.com/homedetails/3780-National-Ave-APT-4-San-Diego-CA-92113/67403865_zpid/","https://photos.zillowstatic.com/fp/bce970f36790bd79c19459103d4222b2-p_e.jpg","Save this home","DANA HORNE REALTY"
