"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5209 Triple Crown Row, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,947""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5209 Triple Crown Row"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.973553,""longitude"":-117.207306},""url"":""https://www.zillow.com/homedetails/5209-Triple-Crown-Row-San-Diego-CA-92130/16767504_zpid/""}","https://www.zillow.com/homedetails/5209-Triple-Crown-Row-San-Diego-CA-92130/16767504_zpid/","5209 Triple Crown Row, San Diego, CA 92130","COLDWELL BANKER WEST","$1.78M","- Sold","3","bds","3","ba","2,947","sqft","Sold 06/01/2021","https://photos.zillowstatic.com/fp/89e0c7ae421b58176376b70c9f1e7c75-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4150 Pilon Point, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4150 Pilon Point"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94257,""longitude"":-117.22591},""url"":""https://www.zillow.com/homedetails/4150-Pilon-Point-San-Diego-CA-92130/16776271_zpid/""}","https://www.zillow.com/homedetails/4150-Pilon-Point-San-Diego-CA-92130/16776271_zpid/","4150 Pilon Point, San Diego, CA 92130","LYST REALTY","$1.78M","- Sold","3","bds","3","ba","2,056","sqft","Sold 02/28/2023","https://photos.zillowstatic.com/fp/0d3def13b38a71e9ea94898190a5d650-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4692 Da Vinci St, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,119""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4692 Da Vinci St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94414,""longitude"":-117.21636},""url"":""https://www.zillow.com/homedetails/4692-Da-Vinci-St-San-Diego-CA-92130/16777721_zpid/""}","https://www.zillow.com/homedetails/4692-Da-Vinci-St-San-Diego-CA-92130/16777721_zpid/","4692 Da Vinci St, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$1.76M","- Sold","3","bds","3","ba","2,119","sqft","Sold 05/11/2022","https://photos.zillowstatic.com/fp/fea083407c3fff4c76ecf8a5ac178b1c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12384 Sardina Cv, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,189""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12384 Sardina Cv"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94114,""longitude"":-117.225815},""url"":""https://www.zillow.com/homedetails/12384-Sardina-Cv-San-Diego-CA-92130/16776159_zpid/""}","https://www.zillow.com/homedetails/12384-Sardina-Cv-San-Diego-CA-92130/16776159_zpid/","12384 Sardina Cv, San Diego, CA 92130","COASTAL LUXE PROPERTIES, INC","$1.75M","- Sold","3","bds","3","ba","2,189","sqft","Sold 09/02/2021","https://photos.zillowstatic.com/fp/70e8e3a7a9d5302f7dab4cd763897be5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4511 Campobello St, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,350""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4511 Campobello St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.945255,""longitude"":-117.21978},""url"":""https://www.zillow.com/homedetails/4511-Campobello-St-San-Diego-CA-92130/16777680_zpid/""}","https://www.zillow.com/homedetails/4511-Campobello-St-San-Diego-CA-92130/16777680_zpid/","4511 Campobello St, San Diego, CA 92130","","$1.75M","- Sold","3","bds","2.5","ba","2,350","sqft","Sold 01/14/2022","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.945255279541016,-117.21977996826172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HkeA1a9b5oPLZDWnOK0oKCiLTj0=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5120 Saddlery Sq, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,362""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5120 Saddlery Sq"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.975105,""longitude"":-117.208755},""url"":""https://www.zillow.com/homedetails/5120-Saddlery-Sq-San-Diego-CA-92130/16767475_zpid/""}","https://www.zillow.com/homedetails/5120-Saddlery-Sq-San-Diego-CA-92130/16767475_zpid/","5120 Saddlery Sq, San Diego, CA 92130","","$1.73M","- Sold","3","bds","3","ba","3,362","sqft","Sold 12/08/2020","https://photos.zillowstatic.com/fp/5fb4b13ba88b7e1e35f4ebd276c759ca-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14150 Steeple Chase Row, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,947""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14150 Steeple Chase Row"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.97602,""longitude"":-117.20648},""url"":""https://www.zillow.com/homedetails/14150-Steeple-Chase-Row-San-Diego-CA-92130/16767429_zpid/""}","https://www.zillow.com/homedetails/14150-Steeple-Chase-Row-San-Diego-CA-92130/16767429_zpid/","14150 Steeple Chase Row, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$1.73M","- Sold","3","bds","3","ba","2,947","sqft","Sold 09/22/2020","https://photos.zillowstatic.com/fp/2a15db6e27b571c4b4f2591301a93e51-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11366 Nahama Ln, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,985""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11366 Nahama Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.92481,""longitude"":-117.21555},""url"":""https://www.zillow.com/homedetails/11366-Nahama-Ln-San-Diego-CA-92130/82939782_zpid/""}","https://www.zillow.com/homedetails/11366-Nahama-Ln-San-Diego-CA-92130/82939782_zpid/","11366 Nahama Ln, San Diego, CA 92130","THE AVENUE HOME COLLECTIVE","$1.73M","- Sold","3","bds","3","ba","1,985","sqft","Sold 08/09/2022","https://photos.zillowstatic.com/fp/189ecbfdc6ecfbdf4c09bd7b832d3396-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3829 Ruette San Raphael, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,952""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3829 Ruette San Raphael"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.925674,""longitude"":-117.23008},""url"":""https://www.zillow.com/homedetails/3829-Ruette-San-Raphael-San-Diego-CA-92130/52511799_zpid/""}","https://www.zillow.com/homedetails/3829-Ruette-San-Raphael-San-Diego-CA-92130/52511799_zpid/","3829 Ruette San Raphael, San Diego, CA 92130","KELLER WILLIAMS REALTY","$1.72M","- Sold","3","bds","3","ba","1,952","sqft","Sold 03/14/2022","https://photos.zillowstatic.com/fp/7b84bed57153c4359793aa45a59f1e01-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12915 Cristallo Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12915 Cristallo Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.955097,""longitude"":-117.22178},""url"":""https://www.zillow.com/homedetails/12915-Cristallo-Pl-San-Diego-CA-92130/16770247_zpid/""}","https://www.zillow.com/homedetails/12915-Cristallo-Pl-San-Diego-CA-92130/16770247_zpid/","12915 Cristallo Pl, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.71M","- Sold","3","bds","2","ba","1,360","sqft","Sold 04/12/2022","https://photos.zillowstatic.com/fp/4220ec96b1118a21351f849295b862ee-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4379 Mistral Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,568""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4379 Mistral Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.946266,""longitude"":-117.22378},""url"":""https://www.zillow.com/homedetails/4379-Mistral-Pl-San-Diego-CA-92130/16776952_zpid/""}","https://www.zillow.com/homedetails/4379-Mistral-Pl-San-Diego-CA-92130/16776952_zpid/","4379 Mistral Pl, San Diego, CA 92130","VAN HUTCH HOMES","$1.66M","- Sold","3","bds","3","ba","1,568","sqft","Sold 06/03/2022","https://photos.zillowstatic.com/fp/3d713a6c4cc218f3e74869e2925cd1cc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3976 Santa Nella Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3976 Santa Nella Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.941612,""longitude"":-117.22428},""url"":""https://www.zillow.com/homedetails/3976-Santa-Nella-Pl-San-Diego-CA-92130/16776121_zpid/""}","https://www.zillow.com/homedetails/3976-Santa-Nella-Pl-San-Diego-CA-92130/16776121_zpid/","3976 Santa Nella Pl, San Diego, CA 92130","WITKIN REAL ESTATE","$1.65M","- Sold","3","bds","3","ba","2,056","sqft","Sold 10/07/2021","https://photos.zillowstatic.com/fp/efb529f2bdb3101a1bd70fba7f688346-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4135 Federman Ln, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4135 Federman Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.955532,""longitude"":-117.22502},""url"":""https://www.zillow.com/homedetails/4135-Federman-Ln-San-Diego-CA-92130/16770269_zpid/""}","https://www.zillow.com/homedetails/4135-Federman-Ln-San-Diego-CA-92130/16770269_zpid/","4135 Federman Ln, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.64M","- Sold","3","bds","2","ba","1,360","sqft","Sold 03/21/2022","https://photos.zillowstatic.com/fp/71a9a41e03bad74d17411f10513b6049-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11232 Corte Isabelino, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,954""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11232 Corte Isabelino"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.921104,""longitude"":-117.22552},""url"":""https://www.zillow.com/homedetails/11232-Corte-Isabelino-San-Diego-CA-92130/16778453_zpid/""}","https://www.zillow.com/homedetails/11232-Corte-Isabelino-San-Diego-CA-92130/16778453_zpid/","11232 Corte Isabelino, San Diego, CA 92130","CORCORAN GLOBAL LIVING","$1.61M","- Sold","3","bds","3","ba","1,954","sqft","Sold 11/08/2021","https://photos.zillowstatic.com/fp/e5bab700d2b79ac2a0c864d01f6a84f7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3958 Gaffney Ct, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,513""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3958 Gaffney Ct"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959785,""longitude"":-117.23026},""url"":""https://www.zillow.com/homedetails/3958-Gaffney-Ct-San-Diego-CA-92130/16769296_zpid/""}","https://www.zillow.com/homedetails/3958-Gaffney-Ct-San-Diego-CA-92130/16769296_zpid/","3958 Gaffney Ct, San Diego, CA 92130","KELLER WILLIAMS REALTY","$1.60M","- Sold","3","bds","2","ba","1,513","sqft","Sold 01/06/2022","https://photos.zillowstatic.com/fp/d2e121d935a364ef6a6cae125dda89e9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13227 Petunia Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,830""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13227 Petunia Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959972,""longitude"":-117.182076},""url"":""https://www.zillow.com/homedetails/13227-Petunia-Way-San-Diego-CA-92130/60946936_zpid/""}","https://www.zillow.com/homedetails/13227-Petunia-Way-San-Diego-CA-92130/60946936_zpid/","13227 Petunia Way, San Diego, CA 92130","BERKSHIRE HATHAWAY HOMESERVICE","$1.60M","- Sold","3","bds","3","ba","1,830","sqft","Sold 06/24/2022","https://photos.zillowstatic.com/fp/46d16727c214e3c6b3ceac67b7a0ca4c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3702 Ruette San Raphael, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,372""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3702 Ruette San Raphael"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.925175,""longitude"":-117.23273},""url"":""https://www.zillow.com/homedetails/3702-Ruette-San-Raphael-San-Diego-CA-92130/51079502_zpid/""}","https://www.zillow.com/homedetails/3702-Ruette-San-Raphael-San-Diego-CA-92130/51079502_zpid/","3702 Ruette San Raphael, San Diego, CA 92130","TODD BULICH REAL ESTATE CO.","$1.60M","- Sold","3","bds","3","ba","2,372","sqft","Sold 12/22/2021","https://photos.zillowstatic.com/fp/65c15ac3eb9f8dcf8400938e21086b41-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4221 Calle Isabelino, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,182""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4221 Calle Isabelino"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.920425,""longitude"":-117.22415},""url"":""https://www.zillow.com/homedetails/4221-Calle-Isabelino-San-Diego-CA-92130/16778500_zpid/""}","https://www.zillow.com/homedetails/4221-Calle-Isabelino-San-Diego-CA-92130/16778500_zpid/","4221 Calle Isabelino, San Diego, CA 92130","COLDWELL BANKER REALTY","$1.58M","- Sold","3","bds","3","ba","2,182","sqft","Sold 11/01/2022","https://photos.zillowstatic.com/fp/3d6beac1336a7185c08fd8838638dd5c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13398 Pantera Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,620""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13398 Pantera Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.960163,""longitude"":-117.24005},""url"":""https://www.zillow.com/homedetails/13398-Pantera-Rd-San-Diego-CA-92130/16769048_zpid/""}","https://www.zillow.com/homedetails/13398-Pantera-Rd-San-Diego-CA-92130/16769048_zpid/","13398 Pantera Rd, San Diego, CA 92130","KELLER WILLIAMS REALTY","$1.57M","- Sold","3","bds","2","ba","1,620","sqft","Sold 07/13/2021","https://photos.zillowstatic.com/fp/e19edc0b44b9633e28339bb46a9c5306-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4961 Brookburn Dr, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,239""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4961 Brookburn Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94669,""longitude"":-117.21032},""url"":""https://www.zillow.com/homedetails/4961-Brookburn-Dr-San-Diego-CA-92130/16772989_zpid/""}","https://www.zillow.com/homedetails/4961-Brookburn-Dr-San-Diego-CA-92130/16772989_zpid/","4961 Brookburn Dr, San Diego, CA 92130","COMPASS","$1.57M","- Sold","3","bds","3","ba","2,239","sqft","Sold 08/22/2022","https://photos.zillowstatic.com/fp/a3b2d4c84c6a36ca24757f785aadfc52-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7663 Marker Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,156""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7663 Marker Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.96895,""longitude"":-117.161095},""url"":""https://www.zillow.com/homedetails/7663-Marker-Rd-San-Diego-CA-92130/54905362_zpid/""}","https://www.zillow.com/homedetails/7663-Marker-Rd-San-Diego-CA-92130/54905362_zpid/","7663 Marker Rd, San Diego, CA 92130","COMPASS","$1.55M","- Sold","3","bds","3","ba","2,156","sqft","Sold 10/19/2022","https://photos.zillowstatic.com/fp/bf38d544a0def7db269811f64e7437b0-p_e.jpg","Save this home"
