"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""553 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,325""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""553 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94963,""longitude"":-117.26305},""url"":""https://www.zillow.com/homedetails/553-Stratford-Ct-Del-Mar-CA-92014/120796246_zpid/""}","https://www.zillow.com/homedetails/553-Stratford-Ct-Del-Mar-CA-92014/120796246_zpid/","553 Stratford Ct, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$2.50M","- Sold","3","bds","4","ba","2,325","sqft","Sold 03/13/2020","https://photos.zillowstatic.com/fp/983f756910d670c7f2ff200ef9d4618b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14021 Boquita Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,089""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14021 Boquita Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952225,""longitude"":-117.24939},""url"":""https://www.zillow.com/homedetails/14021-Boquita-Dr-Del-Mar-CA-92014/16763591_zpid/""}","https://www.zillow.com/homedetails/14021-Boquita-Dr-Del-Mar-CA-92014/16763591_zpid/","14021 Boquita Dr, Del Mar, CA 92014","BARRY ESTATES","$2.50M","- Sold","3","bds","4","ba","2,089","sqft","Sold 10/22/2021","https://photos.zillowstatic.com/fp/4f1d40350293aae10fe5f5d5b0f7fd32-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4652 North Ln, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,890""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4652 North Ln"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.992077,""longitude"":-117.23587},""url"":""https://www.zillow.com/homedetails/4652-North-Ln-Del-Mar-CA-92014/16766504_zpid/""}","https://www.zillow.com/homedetails/4652-North-Ln-Del-Mar-CA-92014/16766504_zpid/","4652 North Ln, Del Mar, CA 92014","","$2.50M","- Sold","3","bds","2","ba","2,890","sqft","Sold 01/08/2021","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.9920768737793,-117.23587036132812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tWnZ_xA0RXKiufrTGu-hcNHbiFs=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4652 Lane, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,546""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4652 Lane"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/4652-Lane-Del-Mar-CA-92014/2067248947_zpid/""}","https://www.zillow.com/homedetails/4652-Lane-Del-Mar-CA-92014/2067248947_zpid/","4652 Lane, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$2.50M","- Sold","3","bds","4","ba","3,546","sqft","Sold 01/07/2021","https://photos.zillowstatic.com/fp/bbc3c1b8059d60a91f6b82cb95acc772-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4652 North Ln, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,546""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4652 North Ln"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.992077,""longitude"":-117.23587},""url"":""https://www.zillow.com/homedetails/4652-North-Ln-Del-Mar-CA-92014/2080712043_zpid/""}","https://www.zillow.com/homedetails/4652-North-Ln-Del-Mar-CA-92014/2080712043_zpid/","4652 North Ln, Del Mar, CA 92014","","$2.50M","- Sold","3","bds","4","ba","3,546","sqft","Sold 01/07/2021","https://photos.zillowstatic.com/fp/e6c8aaf271aa8e362ca53610c661b7d9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""560 Orchid Ln, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,040""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""560 Orchid Ln"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954586,""longitude"":-117.25931},""url"":""https://www.zillow.com/homedetails/560-Orchid-Ln-Del-Mar-CA-92014/16763296_zpid/""}","https://www.zillow.com/homedetails/560-Orchid-Ln-Del-Mar-CA-92014/16763296_zpid/","560 Orchid Ln, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$2.48M","- Sold","3","bds","2","ba","2,040","sqft","Sold 07/27/2020","https://photos.zillowstatic.com/fp/abf6b401691d6217beb5340547b91b74-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1047 Highland Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,456""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1047 Highland Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.986694,""longitude"":-117.252235},""url"":""https://www.zillow.com/homedetails/1047-Highland-Dr-Del-Mar-CA-92014/16761033_zpid/""}","https://www.zillow.com/homedetails/1047-Highland-Dr-Del-Mar-CA-92014/16761033_zpid/","1047 Highland Dr, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$2.45M","- Sold","3","bds","2","ba","1,456","sqft","Sold 05/02/2022","https://photos.zillowstatic.com/fp/0a5cf329be7f07fe0407f228481c0ece-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4805 Rancho Viejo Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,688""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4805 Rancho Viejo Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.986244,""longitude"":-117.23141},""url"":""https://www.zillow.com/homedetails/4805-Rancho-Viejo-Dr-Del-Mar-CA-92014/16767153_zpid/""}","https://www.zillow.com/homedetails/4805-Rancho-Viejo-Dr-Del-Mar-CA-92014/16767153_zpid/","4805 Rancho Viejo Dr, Del Mar, CA 92014","FINCH REALTY","$2.43M","- Sold","3","bds","3","ba","2,688","sqft","Sold 04/04/2022","https://photos.zillowstatic.com/fp/f612c64ca3461aaa0d9b63894f07994e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13975 Nob Ave, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,230""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13975 Nob Ave"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95099,""longitude"":-117.26037},""url"":""https://www.zillow.com/homedetails/13975-Nob-Ave-Del-Mar-CA-92014/16763243_zpid/""}","https://www.zillow.com/homedetails/13975-Nob-Ave-Del-Mar-CA-92014/16763243_zpid/","13975 Nob Ave, Del Mar, CA 92014","","$2.42M","- Sold","3","bds","2.5","ba","2,230","sqft","Sold 12/31/2020","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.95098876953125,-117.26036834716797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=R2S52ny3FIJrNWSCF7c_1Kid2Cc=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""625 Nob Ave, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,230""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""625 Nob Ave"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.950962,""longitude"":-117.26037},""url"":""https://www.zillow.com/homedetails/625-Nob-Ave-Del-Mar-CA-92014/2079228556_zpid/""}","https://www.zillow.com/homedetails/625-Nob-Ave-Del-Mar-CA-92014/2079228556_zpid/","625 Nob Ave, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$2.42M","- Sold","3","bds","3","ba","2,230","sqft","Sold 12/31/2020","https://photos.zillowstatic.com/fp/fca39e566d2aded805f0fe7fa1c7f062-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14224 Recuerdo Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,473""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14224 Recuerdo Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.956493,""longitude"":-117.252396},""url"":""https://www.zillow.com/homedetails/14224-Recuerdo-Dr-Del-Mar-CA-92014/16764640_zpid/""}","https://www.zillow.com/homedetails/14224-Recuerdo-Dr-Del-Mar-CA-92014/16764640_zpid/","14224 Recuerdo Dr, Del Mar, CA 92014","BARRY ESTATES","$2.42M","- Sold","3","bds","2","ba","1,473","sqft","Sold 02/06/2023","https://photos.zillowstatic.com/fp/b5bd0492cadd9a69583ef1ca716e59ee-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""931 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,120""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""931 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953636,""longitude"":-117.26446},""url"":""https://www.zillow.com/homedetails/931-Stratford-Ct-Del-Mar-CA-92014/16763053_zpid/""}","https://www.zillow.com/homedetails/931-Stratford-Ct-Del-Mar-CA-92014/16763053_zpid/","931 Stratford Ct, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$2.38M","- Sold","3","bds","2","ba","1,120","sqft","Sold 04/12/2021","https://photos.zillowstatic.com/fp/88a691f27e64db4533761314b2c9d269-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""405 9th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,859""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""405 9th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953465,""longitude"":-117.261375},""url"":""https://www.zillow.com/homedetails/405-9th-St-Del-Mar-CA-92014/16763195_zpid/""}","https://www.zillow.com/homedetails/405-9th-St-Del-Mar-CA-92014/16763195_zpid/","405 9th St, Del Mar, CA 92014","DEL MAR MESA REALTY","$2.38M","- Sold","3","bds","2","ba","1,859","sqft","Sold 10/07/2020","https://photos.zillowstatic.com/fp/83223ee901d4d08ffc2190524a26da6a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13047 Caminito Del Rocio, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,234""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13047 Caminito Del Rocio"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/13047-Caminito-Del-Rocio-Del-Mar-CA-92014/16765972_zpid/""}","https://www.zillow.com/homedetails/13047-Caminito-Del-Rocio-Del-Mar-CA-92014/16765972_zpid/","13047 Caminito Del Rocio, Del Mar, CA 92014","COLDWELL BANKER REALTY","$2.38M","- Sold","3","bds","4","ba","2,234","sqft","Sold 06/10/2022","https://photos.zillowstatic.com/fp/de3328b6d5896dd04552e33095c9dc46-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4675 Caminito San Sebastian, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,852""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4675 Caminito San Sebastian"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982773,""longitude"":-117.21844},""url"":""https://www.zillow.com/homedetails/4675-Caminito-San-Sebastian-Del-Mar-CA-92014/16767736_zpid/""}","https://www.zillow.com/homedetails/4675-Caminito-San-Sebastian-Del-Mar-CA-92014/16767736_zpid/","4675 Caminito San Sebastian, Del Mar, CA 92014","TXR HOMES","$2.36M","- Sold","3","bds","3","ba","2,852","sqft","Sold 12/07/2021","https://photos.zillowstatic.com/fp/3facf5dc52e8125810eb15b597b820f7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""223 28th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,469""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""223 28th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.971542,""longitude"":-117.26775},""url"":""https://www.zillow.com/homedetails/223-28th-St-Del-Mar-CA-92014/16761991_zpid/""}","https://www.zillow.com/homedetails/223-28th-St-Del-Mar-CA-92014/16761991_zpid/","223 28th St, Del Mar, CA 92014","BARRY ESTATES","$2.35M","- Sold","3","bds","2","ba","1,469","sqft","Sold 01/13/2021","https://photos.zillowstatic.com/fp/904fe6d41dcbcb268abafa8461594c90-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13542 Caminito Carmel, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,539""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13542 Caminito Carmel"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.933765,""longitude"":-117.24363},""url"":""https://www.zillow.com/homedetails/13542-Caminito-Carmel-Del-Mar-CA-92014/16766411_zpid/""}","https://www.zillow.com/homedetails/13542-Caminito-Carmel-Del-Mar-CA-92014/16766411_zpid/","13542 Caminito Carmel, Del Mar, CA 92014","REDFIN CORPORATION","$2.30M","- Sold","3","bds","3","ba","2,539","sqft","Sold 06/02/2022","https://photos.zillowstatic.com/fp/82d624951b6e6f0afd26f45e50b8c35b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13462 Caminito Carmel, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,539""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13462 Caminito Carmel"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93312,""longitude"":-117.24453},""url"":""https://www.zillow.com/homedetails/13462-Caminito-Carmel-Del-Mar-CA-92014/16766419_zpid/""}","https://www.zillow.com/homedetails/13462-Caminito-Carmel-Del-Mar-CA-92014/16766419_zpid/","13462 Caminito Carmel, Del Mar, CA 92014","COLDWELL BANKER REALTY","$2.29M","- Sold","3","bds","3","ba","2,539","sqft","Sold 07/21/2022","https://photos.zillowstatic.com/fp/c36b863b052b6c9d197e3f9bd3428bf5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13226 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13226 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94006,""longitude"":-117.2568},""url"":""https://www.zillow.com/homedetails/13226-Caminito-Mar-Villa-Del-Mar-CA-92014/16766350_zpid/""}","https://www.zillow.com/homedetails/13226-Caminito-Mar-Villa-Del-Mar-CA-92014/16766350_zpid/","13226 Caminito Mar Villa, Del Mar, CA 92014","DEL MAR REALTY ASSOC.,INC","$2.27M","- Sold","3","bds","3","ba","1,668","sqft","Sold 06/08/2022","https://photos.zillowstatic.com/fp/376c8516be95fe8fb7d4527da8e0095b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""660 Hoska Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,416""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""660 Hoska Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953842,""longitude"":-117.258965},""url"":""https://www.zillow.com/homedetails/660-Hoska-Dr-Del-Mar-CA-92014/16763302_zpid/""}","https://www.zillow.com/homedetails/660-Hoska-Dr-Del-Mar-CA-92014/16763302_zpid/","660 Hoska Dr, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$2.25M","- Sold","3","bds","2","ba","1,416","sqft","Sold 12/17/2020","https://photos.zillowstatic.com/fp/53c95cb91d3a19fc85df9b5f45ff9ff9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13784 Boquita Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,765""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13784 Boquita Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948395,""longitude"":-117.25005},""url"":""https://www.zillow.com/homedetails/13784-Boquita-Dr-Del-Mar-CA-92014/16764386_zpid/""}","https://www.zillow.com/homedetails/13784-Boquita-Dr-Del-Mar-CA-92014/16764386_zpid/","13784 Boquita Dr, Del Mar, CA 92014","GILLESPIE REALTY, INC.","$2.24M","- Sold","3","bds","4","ba","2,765","sqft","Sold 06/23/2022","https://photos.zillowstatic.com/fp/623401d69f34ec7a959c1b4febe71618-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13726 Nogales Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,117""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13726 Nogales Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94786,""longitude"":-117.25585},""url"":""https://www.zillow.com/homedetails/13726-Nogales-Dr-Del-Mar-CA-92014/16764085_zpid/""}","https://www.zillow.com/homedetails/13726-Nogales-Dr-Del-Mar-CA-92014/16764085_zpid/","13726 Nogales Dr, Del Mar, CA 92014","WILLIS ALLEN REAL ESTATE","$2.23M","- Sold","3","bds","3","ba","2,117","sqft","Sold 06/03/2021","https://photos.zillowstatic.com/fp/60d0a1384f5f09f6e66190c9340c94f4-p_e.jpg","Save this home"
